aborted,applicant,cancelled,cancelledAt,didPass,executed,memberAddress,newMember,paymentRequested,paymentTokenDecimals,paymentTokenSymbol,processed,processor,processedAt,proposer,sponsored,sponsor,sponsoredAt,votingPeriodStarts,votingPeriodEnds,yesShares,yesVotes,molochAddress,minionAddress,status,title,description,link,proposalType
FALSE,0x58f123bd4261ea25955b362be57d89f4b6e7110a,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,TRUE,0,,,TRUE,0xa5d21fb2fc5b12bdbb816a9b292de6334ad30fdf,1621997132,0x58f123bd4261ea25955b362be57d89f4b6e7110a,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1619499693,1619505649,1620110449,23,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Aaron Soskin,I'm aaron.  I've been working in the metacartel ecosystem and have recently been working on chilicoin as a form of sweat equity.  ,https://twitter.com/AaronSoskin,Member Proposal
FALSE,0x9cc8b5311b2f4c4b2167cc26e55ac7d29738f7f8,FALSE,,TRUE,FALSE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,FALSE,4.49701E+20,18,WETH,TRUE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1620310701,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,TRUE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1619224021,1619224849,1619829649,10,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,WETH Migration,migrate,,Funding Proposal
FALSE,0x9cc8b5311b2f4c4b2167cc26e55ac7d29738f7f8,FALSE,,TRUE,FALSE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,FALSE,3.6547E+21,18,DAI,TRUE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1619223257,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,TRUE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1617931594,1617943249,1618548049,10,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Dai Migration,migrate to xdai,,Funding Proposal
FALSE,0x9cc8b5311b2f4c4b2167cc26e55ac7d29738f7f8,FALSE,,FALSE,FALSE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,FALSE,453190153733635700000,18,WETH,TRUE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1619222169,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,TRUE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1617931466,1617936049,1618540849,10,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Failed,Weth Migration,migrate to xdai,,Funding Proposal
FALSE,0x66b1de0f14a0ce971f7f248415063d44caf19398,TRUE,1617837498,FALSE,FALSE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,FALSE,3.6547E+21,18,DAI,FALSE,0x0000000000000000000000000000000000000000,,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,FALSE,0x0000000000000000000000000000000000000000,,0,0,0,0,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Cancelled,Dai Migration,migrate to xdai,,Funding Proposal
FALSE,0x66b1de0f14a0ce971f7f248415063d44caf19398,TRUE,1617837498,FALSE,FALSE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,FALSE,453190153733635700000,18,WETH,FALSE,0x0000000000000000000000000000000000000000,,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,FALSE,0x0000000000000000000000000000000000000000,,0,0,0,0,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Cancelled,WETH migration,migrate to xdai,,Funding Proposal
FALSE,0xc7f459c7edcf9333d223bd1c346f46819403ca06,FALSE,,TRUE,FALSE,0xc7f459c7edcf9333d223bd1c346f46819403ca06,FALSE,4E+21,18,DAI,TRUE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1619222131,0xc7f459c7edcf9333d223bd1c346f46819403ca06,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1617138191,1617144049,1617748849,13,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Money Mage aka Grant Herding ,"Owner of grants logistics, projects and grant distribution ",hackmd.io/@codecorgi/rJdn8KLVu,Funding Proposal
FALSE,0xa64fc17b157aaa50ac9a8341bab72d4647d0f1a7,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,TRUE,9.5E+21,18,DAI,TRUE,0xa64fc17b157aaa50ac9a8341bab72d4647d0f1a7,1619129353,0xa64fc17b157aaa50ac9a8341bab72d4647d0f1a7,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1616894613,1616899249,1617504049,23,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,meTokens,"MeTokens - The DeFi Fair Launch for Personal Tokens DApp. Alpha originally deployed at StakeOnMe.com""",forum.metacartel.org/t/proposal-metokens-the-defi-fair-launch-of-personal-tokens/956,Member Proposal
FALSE,0xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,TRUE,0,,,TRUE,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1617838212,0xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c,TRUE,0x5bb3e1774923b75ecb804e2559149bbd2a39a414,1615574220,1615574449,1616179249,33,3,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Jordan Lyall Member Proposal ,🍍🌶🍍🌶🍍🌶,forum.metacartel.org/t/the-big-introduce-yourself-thread/12/131?u=jordanlyall,Member Proposal
FALSE,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,TRUE,0,,,TRUE,0x7136fbddd4dffa2369a9283b6e90a040318011ca,1617673482,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1615306402,1615308049,1615912849,13,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Spencer membership prop,"Hello my name is Spencer, I'm an ethoholic, and I enjoy meta-cartography",covid.cdc.gov/covid-data-tracker/#vaccinations,Member Proposal
FALSE,0x9cc8b5311b2f4c4b2167cc26e55ac7d29738f7f8,FALSE,,TRUE,FALSE,0x66b1de0f14a0ce971f7f248415063d44caf19398,FALSE,1.2E+19,18,WETH,TRUE,0x9492510bbcb93b6992d8b7bb67888558e12dcac4,1616772625,0x66b1de0f14a0ce971f7f248415063d44caf19398,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1614817198,1614818449,1615423249,23,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Paladin Budget (Second Quarter) ,"Paladin Operational support budget, destined for the Paladin Multi-sig. ",https//forum.metacartel.org/t/metacartels-paladin-role-strategy-ops/650/9,Funding Proposal
FALSE,0x187089b33e5812310ed32a57f53b3fad0383a19d,FALSE,,TRUE,FALSE,0x187089b33e5812310ed32a57f53b3fad0383a19d,FALSE,3E+20,18,DAI,TRUE,0x9492510bbcb93b6992d8b7bb67888558e12dcac4,1616733265,0x187089b33e5812310ed32a57f53b3fad0383a19d,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1614720794,1614724849,1615329649,23,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,astrological services Q12021,"-requesting 1 share + 300 DAI for Q1 astrological services (+$50 for gas) 
-subscriber count increased 12.41% over two months (427 on 22DEC -> 480 on 24FEB) 
",dapp.substack.com/,Funding Proposal
FALSE,0x7e225a2a269f7af1c884b20f2ba30e8c6573edff,FALSE,,TRUE,FALSE,0x7e225a2a269f7af1c884b20f2ba30e8c6573edff,FALSE,5E+21,18,DAI,TRUE,0x9492510bbcb93b6992d8b7bb67888558e12dcac4,1616772239,0x7e225a2a269f7af1c884b20f2ba30e8c6573edff,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1614808570,1614811249,1615416049,23,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Nifty Chess grant funding proposal,"Nifty Chess won Eth Denver 2021, is growing, and is requesting funds to build and grow an amazing chess dapp.",forum.metacartel.org/t/dao-funding-proposal-nifty-chess/919,Funding Proposal
FALSE,0x66b1de0f14a0ce971f7f248415063d44caf19398,FALSE,,TRUE,FALSE,0x66b1de0f14a0ce971f7f248415063d44caf19398,FALSE,5E+21,18,DAI,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1614743320,0x66b1de0f14a0ce971f7f248415063d44caf19398,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1613695342,1613702449,1614307249,20,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Funding Proposal: Seeding nfDAO,"MetaCartel will join nfDAO and seed the future builders of a vibrant NFT ecosystem!

Yalor will be the DAO representative.  ",https://forum.metacartel.org/t/proposal-metacartel-joins-nfdao/904,Funding Proposal
FALSE,0x187089b33e5812310ed32a57f53b3fad0383a19d,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,TRUE,0,,,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1610436280,0x187089b33e5812310ed32a57f53b3fad0383a19d,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1609307481,1609310449,1609915249,23,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,tae,astrological services 🔮,,Member Proposal
FALSE,0x1df428833f2c9fb1ef098754e5d710432450d706,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,TRUE,0,,,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1610436088,0x1df428833f2c9fb1ef098754e5d710432450d706,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1609282659,1609288849,1609893649,23,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,0xJoshua membership,"Howdy, I'm Joshua- stoked to join the Cartel and work on BD stuff with you. ",https://www.linkedin.com/in/JoshuaLapidus,Member Proposal
FALSE,0x0fa21edecefd2c8d559430bcedcc4c0672afbbab,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,TRUE,5E+21,18,DAI,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1610435746,0x0471cd5a41a6a3afdc70ed2c4bdf29bf871a448e,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1609268195,1609274449,1609879249,13,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Mindful - Post ETHOnline Grant,"We're some cool dudes building a cool thing.

Mindful aims to calm your inner degenerate and lets you adopt strategies to mindfully DCA into assets, create auto rebalancing portfolios (Chakras), and take profits automatically. 

Full proposal:
https://forum.metacartel.org/t/dao-proposal-mindful/849",https://mindful.cash/,Member Proposal
FALSE,0xbfc7cae0fad9b346270ae8fde24827d2d779ef07,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,TRUE,0,,,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1609269685,0xbfc7cae0fad9b346270ae8fde24827d2d779ef07,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1607639986,1607640049,1608244849,43,4,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,New Member: Topocount,ETH2 ValidatorBoi comin' at ya,,Member Proposal
FALSE,0x9cc8b5311b2f4c4b2167cc26e55ac7d29738f7f8,FALSE,,TRUE,FALSE,0x66b1de0f14a0ce971f7f248415063d44caf19398,FALSE,2.5E+19,18,WETH,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1609269523,0x66b1de0f14a0ce971f7f248415063d44caf19398,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1607445079,1607445649,1608050449,43,4,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,The Paladin Custodial Exchange Service,We the paladins request a budget to be sent to the paladin multi-sig listed below. We will swap these funds for DAI and deposit directly back into the DAO. We do this for a good of the Cartel and the grantees we support ! ,https://forum.metacartel.org/t/paladin-token-treasury/852,Funding Proposal
FALSE,0xb30db235c948987487f9b2e67d65530c71fcdfdd,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,FALSE,2E+20,18,DAI,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1609268447,0xb30db235c948987487f9b2e67d65530c71fcdfdd,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1607410855,1607416849,1608021649,13,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Strictly Ballein - Weekly DJ Live Stream,"Strictly Ballein is designed to create a venue (virtual) for DJs to live stream on a weekly basis as we hope to provide some alterative income during the pandemic and the closure of clubs and venues to those DJs who are struggling.

This proposal is for 4 weeks of funding.",https://forum.metacartel.org/t/proposal-strictly-ballein-virtual-dj-live-stream-event/851,Funding Proposal
FALSE,0x66b1de0f14a0ce971f7f248415063d44caf19398,FALSE,,TRUE,FALSE,0x66b1de0f14a0ce971f7f248415063d44caf19398,FALSE,3E+18,18,WETH,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1607924057,0x66b1de0f14a0ce971f7f248415063d44caf19398,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1606662892,1606668049,1607272849,21,3,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,BetterXchange ,"Yalor: Made a direct deposit of 1365 DAI for 3 wETH at the price of 455 DAI/wETH

",https://forum.metacartel.org/t/paladin-token-treasury/852/2,Trade Proposal
FALSE,0x9cc8b5311b2f4c4b2167cc26e55ac7d29738f7f8,FALSE,,TRUE,FALSE,0x66b1de0f14a0ce971f7f248415063d44caf19398,FALSE,1.2E+19,18,WETH,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1607924012,0x66b1de0f14a0ce971f7f248415063d44caf19398,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1606522669,1606531249,1607136049,43,4,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Paladin Budget (Finally) ,Proposal for 4 months of back dated budget for paladins operational costs. We serve at your pleasure ᕙ(⇀‸↼‶)ᕗ,https://forum.metacartel.org/t/metacartels-paladin-role-strategy-ops/650/9,Funding Proposal
FALSE,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,FALSE,,TRUE,FALSE,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,FALSE,3E+18,18,WETH,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1607923766,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,TRUE,0xd3e9d60e4e4de615124d5239219f32946d10151d,1606512254,1606524049,1607128849,10,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,BetterXchange,VG: Made a direct deposit of 1365 DAI for 3 wETH at the price of 455 DAI/wETH,https://etherscan.io/tx/0x42c0f478e7ec03ebe4d231811b87d9fe1d957ef29b143d7b1b60c66f9c330dcf,Funding Proposal
FALSE,0xd3e9d60e4e4de615124d5239219f32946d10151d,FALSE,,TRUE,FALSE,0xd3e9d60e4e4de615124d5239219f32946d10151d,FALSE,1E+18,18,WETH,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1607923681,0xd3e9d60e4e4de615124d5239219f32946d10151d,TRUE,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,1606510531,1606516849,1607121649,11,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,445 DAI to MC2 versus 1 WETH — Alex Masmej,As proposed on Discord by Sky,https://etherscan.io/tx/0x5f3d39a5db92489b730e4527bed3b1b8d6ec089f78a10de412f8136761e62adb,Funding Proposal
FALSE,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,FALSE,,TRUE,FALSE,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,FALSE,3E+18,18,WETH,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1607923564,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,TRUE,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,1606503077,1606509649,1607114449,10,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,BetterXchange,Made a direct deposit of 1365DAI for 3weth at the price of 455DAI,https://etherscan.io/tx/0xd993026913da9b7da34a2a59cbd77f45325a1601572e01ecfa44b6cfeadb1493,Funding Proposal
FALSE,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,FALSE,,TRUE,FALSE,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,FALSE,3E+18,18,WETH,TRUE,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,1607631775,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,TRUE,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,1606501515,1606502449,1607107249,10,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,BetterXchange,Made a direct deposit of 1365DAI for 3weth at the price of 455DAI,https://etherscan.io/tx/0x6e82cedfa733d3171f8e701dbaf7ad2fc1efe0b79499412ec42e86eea4fe2d4d,Funding Proposal
FALSE,0x10d6d2e343281d388291a3e02f3293aaeda67178,FALSE,,TRUE,FALSE,0x0000000000000000000000000000000000000000,TRUE,8.5E+18,18,WETH,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1607410978,0x10d6d2e343281d388291a3e02f3293aaeda67178,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1606326828,1606329649,1606934449,13,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Llama grant proposal (post ETHOnline support),"Llama is a tool to help crypto communities manage their treasuries - track inflows/outflows, categorize expenses, and access a real-time treasury dashboard.",https://forum.metacartel.org/t/dao-proposal-llama/841,Member Proposal
FALSE,0x74d8967e812de34702ecd3d453a44bf37440b10b,FALSE,,FALSE,FALSE,0x0000000000000000000000000000000000000000,FALSE,3.662E+18,18,WETH,TRUE,0x9492510bbcb93b6992d8b7bb67888558e12dcac4,1616559336,0x74d8967e812de34702ecd3d453a44bf37440b10b,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1614375734,1614379249,1614984049,0,0,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Failed,Vocdoni Bridge - Milestone 1,"This is the first Milestone (1/3) to fund Vocdoni Bridge, a trustless, scalable & universally verifiable token-based governance protocol for ERC20 tokens, extensible to ERC721 and POAPs. It makes use of EVM storage proofs to enable onchain creation of voting censuses.",https://forum.metacartel.org/t/proposal-vocdoni-bridge-trustless-scalable-universally-verifiable-token-based-governance-protocol/822,Funding Proposal
FALSE,0x74d8967e812de34702ecd3d453a44bf37440b10b,FALSE,,FALSE,FALSE,0x0000000000000000000000000000000000000000,FALSE,4.7E+18,18,WETH,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1606663289,0x74d8967e812de34702ecd3d453a44bf37440b10b,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1605308873,1605314449,1605919249,80,4,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Failed,Vocdoni Bridge - Milestone 1,"This is the first Milestone (1/3) to fund Vocdoni Bridge, a trustless, scalable & universally verifiable token-based governance protocol for ERC20 tokens, extensible to ERC721 and POAPs. It makes use of EVM storage proofs to enable onchain creation of voting censuses.

",https://forum.metacartel.org/t/proposal-vocdoni-bridge-trustless-scalable-universally-verifiable-token-based-governance-protocol/822,Funding Proposal
FALSE,0xa5b01658e0738aac3588ac5414cd1c955d92ed55,FALSE,,TRUE,FALSE,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,TRUE,1E+19,18,WETH,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1606523624,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,TRUE,0xcb42ac441fcade3935243ea118701f39aa004486,1605120776,1605127249,1605732049,26,2,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,Grant: Overlay,https://forum.metacartel.org/t/post-hackathon-support-thread/834/2?u=pet3rpan,https://forum.metacartel.org/t/post-hackathon-support-thread/834/2?u=pet3rpan,Member Proposal
FALSE,0x74d8967e812de34702ecd3d453a44bf37440b10b,FALSE,,FALSE,FALSE,0x0000000000000000000000000000000000000000,FALSE,2.2E+21,18,DAI,TRUE,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,1606583663,0x74d8967e812de34702ecd3d453a44bf37440b10b,TRUE,0x66b1de0f14a0ce971f7f248415063d44caf19398,1605307041,1605307249,1605912049,0,0,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Failed,Vocdoni Bridge - Milestone 1,"This is the first Milestone (1/3) to fund Vocdoni Bridge, a trustless, scalable & universally verifiable token-based governance protocol for ERC20 tokens, extensible to ERC721 and POAPs. It makes use of EVM storage proofs to enable onchain creation of voting censuses.",https://forum.metacartel.org/t/proposal-vocdoni-bridge-trustless-scalable-universally-verifiable-token-based-governance-protocol/822,Funding Proposal
