aborted,applicant,cancelled,cancelledAt,didPass,executed,memberAddress,newMember,paymentRequested,paymentTokenDecimals,paymentTokenSymbol,processed,processor,processedAt,proposer,sponsored,sponsor,sponsoredAt,votingPeriodStarts,votingPeriodEnds,yesShares,yesVotes,molochAddress,minionAddress,status,title,description,link,proposalType
FALSE,0xffadc07f1bfb127f4312e8652fe94ab0c771b54d,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592253853,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591167737,1591216849,1591821649,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #32,"
Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xffc380fd196440e53ab0ad9f4504aa3e7f3c9b97,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592246769,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591167737,1591209649,1591814449,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #31,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592239671,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591167356,1591202449,1591807249,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #30,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x7e225a2a269f7af1c884b20f2ba30e8c6573edff,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592216840,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591167356,1591173649,1591778449,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed, v2 Membership proposal #28,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x2d407ddb06311396fe14d4b49da5f0471447d45c,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592235223,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591167356,1591195249,1591800049,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #29,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x9492510bbcb93b6992d8b7bb67888558e12dcac4,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592217954,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591167356,1591180849,1591785649,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #27,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x01f10495f16c0e85c26121a891dd92ff3bd02da8,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592224947,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591167356,1591188049,1591792849,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #26,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x82a8439ba037f88bc73c4ccf55292e158a67f125,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592189486,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591072547,1591152049,1591756849,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #25,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xc7f459c7edcf9333d223bd1c346f46819403ca06,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592182383,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591072547,1591144849,1591749649,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #24,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592174629,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591072547,1591137649,1591742449,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #23,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xba14ce92a3a46a56f52105941eb9af2d20ece605,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592167431,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591072547,1591130449,1591735249,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #22,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x1dac51886d5b461fccc784ad3813a5969dd42e6f,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592160120,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591072075,1591123249,1591728049,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #21,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x5f350bf5fee8e254d6077f8661e9c7b83a30364e,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592152936,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591072075,1591116049,1591720849,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #20,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592146029,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591071986,1591108849,1591713649,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #19,"
Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x8f942eced007bd3976927b7958b50df126feecb5,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592131412,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591071742,1591094449,1591699249,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #18,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x93f3f612a525a59523e91cc5552f718df9fc0746,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592126542,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591071742,1591087249,1591692049,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #17,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592139447,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591071986,1591101649,1591706449,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #15,"
Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592116859,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591071742,1591080049,1591684849,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #16,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592109753,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591071380,1591072849,1591677649,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #14 Sky,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x0000000000000000000000000000000000000000,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,FALSE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592107036,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590972398,1591044049,1591648849,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,DAI,Adding DAI to the token whitelist,https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Whitelist Token Proposal
FALSE,0x15303ff0d49b2bcf48d076896093e745a8ae6658,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592104049,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590970304,1591036849,1591641649,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #13,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x4e6fbdb11e8746a3fd7a8a919ea04c476b6781a0,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592103094,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590970287,1591029649,1591634449,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #12,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x5b93ff82faaf241c15997ea3975419dddd8362c5,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592102793,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590970283,1591022449,1591627249,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #11,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x632889068e25630f5c928681e8529ee255d8cd52,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592102663,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590970005,1591015249,1591620049,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed, v2 Membership proposal #10,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x66268791b55e1f5fa585d990326519f101407257,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592102476,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590969989,1591008049,1591612849,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #9,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x818ff73a5d881c27a945be944973156c01141232,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592037791,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590969989,1591000849,1591605649,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #8,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592030506,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590969756,1590993649,1591598449,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed, v2 Membership proposal #6,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0x8b3765eda5207fb21690874b722ae276b96260e0,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592023325,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590969756,1590986449,1591591249,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #7,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xd3e9d60e4e4de615124d5239219f32946d10151d,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592016198,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590968925,1590979249,1591584049,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed, v2 Membership proposal #5,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xfab3b4be0a78c586cdb999258ddd7dc799d433d2,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592008897,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590968379,1590972049,1591576849,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #4,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/10,Member Proposal
FALSE,0xffd1ac3e8818adcbe5c597ea076e8d3210b45df5,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1592001757,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590963622,1590964849,1591569649,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #3,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/11,Member Proposal
FALSE,0xea9e8bd43c6bf63981d95e4aeb1deb8405fb3efe,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1591764129,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590720782,1590727249,1591332049,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #2 Punia ,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/11,Member Proposal
FALSE,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,FALSE,,TRUE,FALSE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0,,,TRUE,0x51702659c5defe636b5b084a5ed16fd1066e6420,1591758591,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,TRUE,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1590714674,1590720049,1591324849,1,1,0xee629a192374caf2a72cf1695c485c5c89611ef2,,Passed,v2 Membership proposal #1 Ven,"Membership proposal, assigning shares 1:1 using a funding proposal for MetaCartel v2",https://forum.metacartel.org/t/metacartel-treasury-proposal-2-beginning-moloch-v2-migration/663/11,Member Proposal